+++++++2025-05-20 13:14:30,303 - uvicorn.error - INFO - Started server process [108743]
2025-05-20 17:58:50,881 - passlib.handlers.bcrypt - WARNING - (trapped) error reading bcrypt version
Traceback (most recent call last):
  File "/home/radekzitek/Code/fshub-online/aiph-lambda/.venv/lib/python3.12/site-packages/passlib/handlers/bcrypt.py", line 620, in _load_backend_mixin
    version = _bcrypt.__about__.__version__
              ^^^^^^^^^^^^^^^^^
AttributeError: module 'bcrypt' has no attribute '__about__'
2025-05-20 17:58:50,883 - passlib.handlers.bcrypt - DEBUG - detected 'bcrypt' backend, version '<unknown>'
2025-05-20 17:58:50,883 - passlib.handlers.bcrypt - DEBUG - 'bcrypt' backend lacks $2$ support, enabling workaround
2025-05-20 17:58:51,087 - uvicorn.access - INFO - 127.0.0.1:55684 - "POST /api/v1/oauth/token HTTP/1.1" 200
2025-05-20 17:58:51,090 - uvicorn.access - INFO - 127.0.0.1:55684 - "OPTIONS /api/v1/users/me HTTP/1.1" 200
2025-05-20 17:58:51,097 - uvicorn.access - INFO - 127.0.0.1:55686 - "GET /api/v1/users/me HTTP/1.1" 422
2025-05-20 17:59:58,096 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 17:59:58,098 - python_multipart.multipart - DEBUG - Calling on_field_name with data[0:10]
2025-05-20 17:59:58,099 - python_multipart.multipart - DEBUG - Calling on_field_data with data[11:19]
2025-05-20 17:59:58,100 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 17:59:58,101 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 17:59:58,101 - python_multipart.multipart - DEBUG - Calling on_field_name with data[20:28]
2025-05-20 17:59:58,102 - python_multipart.multipart - DEBUG - Calling on_field_data with data[29:35]
2025-05-20 17:59:58,103 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 17:59:58,103 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 17:59:58,104 - python_multipart.multipart - DEBUG - Calling on_field_name with data[36:44]
2025-05-20 17:59:58,104 - python_multipart.multipart - DEBUG - Calling on_field_data with data[45:53]
2025-05-20 17:59:58,105 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 17:59:58,106 - python_multipart.multipart - DEBUG - Calling on_end with no data
2025-05-20 17:59:58,303 - uvicorn.access - INFO - 127.0.0.1:37344 - "POST /api/v1/oauth/token HTTP/1.1" 200
2025-05-20 18:00:02,189 - uvicorn.access - INFO - 127.0.0.1:37344 - "GET /api/v1/users/me HTTP/1.1" 422
2025-05-20 18:00:51,735 - uvicorn.access - INFO - 127.0.0.1:46828 - "GET /api/v1/oauth/me HTTP/1.1" 200
2025-05-20 18:05:39,597 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:05:39,597 - python_multipart.multipart - DEBUG - Calling on_field_name with data[0:8]
2025-05-20 18:05:39,598 - python_multipart.multipart - DEBUG - Calling on_field_data with data[9:15]
2025-05-20 18:05:39,598 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:05:39,598 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:05:39,598 - python_multipart.multipart - DEBUG - Calling on_field_name with data[16:24]
2025-05-20 18:05:39,598 - python_multipart.multipart - DEBUG - Calling on_field_data with data[25:33]
2025-05-20 18:05:39,599 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:05:39,599 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:05:39,599 - python_multipart.multipart - DEBUG - Calling on_field_name with data[34:44]
2025-05-20 18:05:39,599 - python_multipart.multipart - DEBUG - Calling on_field_data with data[45:53]
2025-05-20 18:05:39,599 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:05:39,600 - python_multipart.multipart - DEBUG - Calling on_end with no data
2025-05-20 18:05:39,790 - uvicorn.access - INFO - 127.0.0.1:48542 - "POST /api/v1/oauth/token HTTP/1.1" 200
2025-05-20 18:05:39,797 - uvicorn.access - INFO - 127.0.0.1:48542 - "GET /api/v1/users/me HTTP/1.1" 422
2025-05-20 18:05:48,984 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:05:48,985 - python_multipart.multipart - DEBUG - Calling on_field_name with data[0:8]
2025-05-20 18:05:48,985 - python_multipart.multipart - DEBUG - Calling on_field_data with data[9:15]
2025-05-20 18:05:48,986 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:05:48,986 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:05:48,987 - python_multipart.multipart - DEBUG - Calling on_field_name with data[16:24]
2025-05-20 18:05:48,987 - python_multipart.multipart - DEBUG - Calling on_field_data with data[25:33]
2025-05-20 18:05:48,988 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:05:48,988 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:05:48,989 - python_multipart.multipart - DEBUG - Calling on_field_name with data[34:44]
2025-05-20 18:05:48,989 - python_multipart.multipart - DEBUG - Calling on_field_data with data[45:53]
2025-05-20 18:05:48,990 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:05:48,990 - python_multipart.multipart - DEBUG - Calling on_end with no data
2025-05-20 18:05:49,181 - uvicorn.access - INFO - 127.0.0.1:39952 - "POST /api/v1/oauth/token HTTP/1.1" 200
2025-05-20 18:05:49,184 - uvicorn.access - INFO - 127.0.0.1:39952 - "OPTIONS /api/v1/oauth/me HTTP/1.1" 200
2025-05-20 18:05:49,190 - uvicorn.access - INFO - 127.0.0.1:39954 - "GET /api/v1/oauth/me HTTP/1.1" 200
2025-05-20 18:06:44,395 - uvicorn.error - INFO - Shutting down
2025-05-20 18:06:44,496 - uvicorn.error - INFO - Waiting for application shutdown.
2025-05-20 18:06:44,497 - uvicorn.error - INFO - Application shutdown complete.
2025-05-20 18:06:44,497 - uvicorn.error - INFO - Finished server process [256184]
2025-05-20 18:06:45,026 - passlib.utils.compat - DEBUG - loaded lazy attr 'SafeConfigParser': <class 'configparser.ConfigParser'>
2025-05-20 18:06:45,027 - passlib.utils.compat - DEBUG - loaded lazy attr 'NativeStringIO': <class '_io.StringIO'>
2025-05-20 18:06:45,027 - passlib.utils.compat - DEBUG - loaded lazy attr 'BytesIO': <class '_io.BytesIO'>
2025-05-20 18:06:45,029 - passlib.registry - DEBUG - registered 'bcrypt' handler: <class 'passlib.handlers.bcrypt.bcrypt'>
2025-05-20 18:06:57,558 - passlib.utils.compat - DEBUG - loaded lazy attr 'SafeConfigParser': <class 'configparser.ConfigParser'>
2025-05-20 18:06:57,559 - passlib.utils.compat - DEBUG - loaded lazy attr 'NativeStringIO': <class '_io.StringIO'>
2025-05-20 18:06:57,559 - passlib.utils.compat - DEBUG - loaded lazy attr 'BytesIO': <class '_io.BytesIO'>
2025-05-20 18:06:57,562 - passlib.registry - DEBUG - registered 'bcrypt' handler: <class 'passlib.handlers.bcrypt.bcrypt'>
2025-05-20 18:07:03,411 - passlib.utils.compat - DEBUG - loaded lazy attr 'SafeConfigParser': <class 'configparser.ConfigParser'>
2025-05-20 18:07:03,412 - passlib.utils.compat - DEBUG - loaded lazy attr 'NativeStringIO': <class '_io.StringIO'>
2025-05-20 18:07:03,413 - passlib.utils.compat - DEBUG - loaded lazy attr 'BytesIO': <class '_io.BytesIO'>
2025-05-20 18:07:03,416 - passlib.registry - DEBUG - registered 'bcrypt' handler: <class 'passlib.handlers.bcrypt.bcrypt'>
2025-05-20 18:07:04,658 - passlib.utils.compat - DEBUG - loaded lazy attr 'SafeConfigParser': <class 'configparser.ConfigParser'>
2025-05-20 18:07:04,660 - passlib.utils.compat - DEBUG - loaded lazy attr 'NativeStringIO': <class '_io.StringIO'>
2025-05-20 18:07:04,660 - passlib.utils.compat - DEBUG - loaded lazy attr 'BytesIO': <class '_io.BytesIO'>
2025-05-20 18:07:04,663 - passlib.registry - DEBUG - registered 'bcrypt' handler: <class 'passlib.handlers.bcrypt.bcrypt'>
2025-05-20 18:07:37,132 - passlib.utils.compat - DEBUG - loaded lazy attr 'SafeConfigParser': <class 'configparser.ConfigParser'>
2025-05-20 18:07:37,133 - passlib.utils.compat - DEBUG - loaded lazy attr 'NativeStringIO': <class '_io.StringIO'>
2025-05-20 18:07:37,133 - passlib.utils.compat - DEBUG - loaded lazy attr 'BytesIO': <class '_io.BytesIO'>
2025-05-20 18:07:37,136 - passlib.registry - DEBUG - registered 'bcrypt' handler: <class 'passlib.handlers.bcrypt.bcrypt'>
2025-05-20 18:07:38,358 - passlib.utils.compat - DEBUG - loaded lazy attr 'SafeConfigParser': <class 'configparser.ConfigParser'>
2025-05-20 18:07:38,359 - passlib.utils.compat - DEBUG - loaded lazy attr 'NativeStringIO': <class '_io.StringIO'>
2025-05-20 18:07:38,359 - passlib.utils.compat - DEBUG - loaded lazy attr 'BytesIO': <class '_io.BytesIO'>
2025-05-20 18:07:38,361 - passlib.registry - DEBUG - registered 'bcrypt' handler: <class 'passlib.handlers.bcrypt.bcrypt'>
2025-05-20 18:07:38,443 - uvicorn.error - INFO - Started server process [263409]
2025-05-20 18:07:38,444 - uvicorn.error - INFO - Waiting for application startup.
2025-05-20 18:07:38,458 - uvicorn.error - INFO - Application startup complete.
2025-05-20 18:07:59,025 - uvicorn.error - INFO - Shutting down
2025-05-20 18:07:59,126 - uvicorn.error - INFO - Waiting for application shutdown.
2025-05-20 18:07:59,127 - uvicorn.error - INFO - Application shutdown complete.
2025-05-20 18:07:59,127 - uvicorn.error - INFO - Finished server process [263409]
2025-05-20 18:07:59,684 - passlib.utils.compat - DEBUG - loaded lazy attr 'SafeConfigParser': <class 'configparser.ConfigParser'>
2025-05-20 18:07:59,685 - passlib.utils.compat - DEBUG - loaded lazy attr 'NativeStringIO': <class '_io.StringIO'>
2025-05-20 18:07:59,685 - passlib.utils.compat - DEBUG - loaded lazy attr 'BytesIO': <class '_io.BytesIO'>
2025-05-20 18:07:59,688 - passlib.registry - DEBUG - registered 'bcrypt' handler: <class 'passlib.handlers.bcrypt.bcrypt'>
2025-05-20 18:07:59,778 - uvicorn.error - INFO - Started server process [263726]
2025-05-20 18:07:59,779 - uvicorn.error - INFO - Waiting for application startup.
2025-05-20 18:07:59,794 - uvicorn.error - INFO - Application startup complete.
2025-05-20 18:08:07,316 - uvicorn.error - INFO - Shutting down
2025-05-20 18:08:07,416 - uvicorn.error - INFO - Waiting for application shutdown.
2025-05-20 18:08:07,419 - uvicorn.error - INFO - Application shutdown complete.
2025-05-20 18:08:07,420 - uvicorn.error - INFO - Finished server process [263726]
2025-05-20 18:08:07,970 - passlib.utils.compat - DEBUG - loaded lazy attr 'SafeConfigParser': <class 'configparser.ConfigParser'>
2025-05-20 18:08:07,971 - passlib.utils.compat - DEBUG - loaded lazy attr 'NativeStringIO': <class '_io.StringIO'>
2025-05-20 18:08:07,971 - passlib.utils.compat - DEBUG - loaded lazy attr 'BytesIO': <class '_io.BytesIO'>
2025-05-20 18:08:07,973 - passlib.registry - DEBUG - registered 'bcrypt' handler: <class 'passlib.handlers.bcrypt.bcrypt'>
2025-05-20 18:08:11,534 - passlib.utils.compat - DEBUG - loaded lazy attr 'SafeConfigParser': <class 'configparser.ConfigParser'>
2025-05-20 18:08:11,535 - passlib.utils.compat - DEBUG - loaded lazy attr 'NativeStringIO': <class '_io.StringIO'>
2025-05-20 18:08:11,536 - passlib.utils.compat - DEBUG - loaded lazy attr 'BytesIO': <class '_io.BytesIO'>
2025-05-20 18:08:11,538 - passlib.registry - DEBUG - registered 'bcrypt' handler: <class 'passlib.handlers.bcrypt.bcrypt'>
2025-05-20 18:08:11,619 - uvicorn.error - INFO - Started server process [263946]
2025-05-20 18:08:11,620 - uvicorn.error - INFO - Waiting for application startup.
2025-05-20 18:08:11,635 - uvicorn.error - INFO - Application startup complete.
2025-05-20 18:08:21,267 - uvicorn.error - INFO - Shutting down
2025-05-20 18:08:21,369 - uvicorn.error - INFO - Waiting for application shutdown.
2025-05-20 18:08:21,371 - uvicorn.error - INFO - Application shutdown complete.
2025-05-20 18:08:21,372 - uvicorn.error - INFO - Finished server process [263946]
2025-05-20 18:08:22,785 - passlib.utils.compat - DEBUG - loaded lazy attr 'SafeConfigParser': <class 'configparser.ConfigParser'>
2025-05-20 18:08:22,786 - passlib.utils.compat - DEBUG - loaded lazy attr 'NativeStringIO': <class '_io.StringIO'>
2025-05-20 18:08:22,787 - passlib.utils.compat - DEBUG - loaded lazy attr 'BytesIO': <class '_io.BytesIO'>
2025-05-20 18:08:22,789 - passlib.registry - DEBUG - registered 'bcrypt' handler: <class 'passlib.handlers.bcrypt.bcrypt'>
2025-05-20 18:08:22,902 - uvicorn.error - INFO - Started server process [264120]
2025-05-20 18:08:22,902 - uvicorn.error - INFO - Waiting for application startup.
2025-05-20 18:08:22,917 - uvicorn.error - INFO - Application startup complete.
2025-05-20 18:08:31,356 - uvicorn.access - INFO - 127.0.0.1:41316 - "GET /api/v1/docs HTTP/1.1" 200
2025-05-20 18:08:31,449 - uvicorn.access - INFO - 127.0.0.1:41316 - "GET /api/v1/openapi.json HTTP/1.1" 200
2025-05-20 18:08:55,527 - uvicorn.error - INFO - Shutting down
2025-05-20 18:08:55,628 - uvicorn.error - INFO - Waiting for application shutdown.
2025-05-20 18:08:55,632 - uvicorn.error - INFO - Application shutdown complete.
2025-05-20 18:08:55,633 - uvicorn.error - INFO - Finished server process [264120]
2025-05-20 18:08:56,202 - passlib.utils.compat - DEBUG - loaded lazy attr 'SafeConfigParser': <class 'configparser.ConfigParser'>
2025-05-20 18:08:56,203 - passlib.utils.compat - DEBUG - loaded lazy attr 'NativeStringIO': <class '_io.StringIO'>
2025-05-20 18:08:56,204 - passlib.utils.compat - DEBUG - loaded lazy attr 'BytesIO': <class '_io.BytesIO'>
2025-05-20 18:08:56,206 - passlib.registry - DEBUG - registered 'bcrypt' handler: <class 'passlib.handlers.bcrypt.bcrypt'>
2025-05-20 18:08:56,297 - uvicorn.error - INFO - Started server process [264637]
2025-05-20 18:08:56,297 - uvicorn.error - INFO - Waiting for application startup.
2025-05-20 18:08:56,312 - uvicorn.error - INFO - Application startup complete.
2025-05-20 18:08:58,719 - uvicorn.error - INFO - Shutting down
2025-05-20 18:08:58,821 - uvicorn.error - INFO - Waiting for application shutdown.
2025-05-20 18:08:58,824 - uvicorn.error - INFO - Application shutdown complete.
2025-05-20 18:08:58,826 - uvicorn.error - INFO - Finished server process [264637]
2025-05-20 18:08:59,386 - passlib.utils.compat - DEBUG - loaded lazy attr 'SafeConfigParser': <class 'configparser.ConfigParser'>
2025-05-20 18:08:59,387 - passlib.utils.compat - DEBUG - loaded lazy attr 'NativeStringIO': <class '_io.StringIO'>
2025-05-20 18:08:59,387 - passlib.utils.compat - DEBUG - loaded lazy attr 'BytesIO': <class '_io.BytesIO'>
2025-05-20 18:08:59,390 - passlib.registry - DEBUG - registered 'bcrypt' handler: <class 'passlib.handlers.bcrypt.bcrypt'>
2025-05-20 18:08:59,472 - uvicorn.error - INFO - Started server process [264690]
2025-05-20 18:08:59,472 - uvicorn.error - INFO - Waiting for application startup.
2025-05-20 18:08:59,487 - uvicorn.error - INFO - Application startup complete.
2025-05-20 18:09:08,816 - uvicorn.error - INFO - Shutting down
2025-05-20 18:09:08,917 - uvicorn.error - INFO - Waiting for application shutdown.
2025-05-20 18:09:08,918 - uvicorn.error - INFO - Application shutdown complete.
2025-05-20 18:09:08,919 - uvicorn.error - INFO - Finished server process [264690]
2025-05-20 18:09:09,472 - passlib.utils.compat - DEBUG - loaded lazy attr 'SafeConfigParser': <class 'configparser.ConfigParser'>
2025-05-20 18:09:09,473 - passlib.utils.compat - DEBUG - loaded lazy attr 'NativeStringIO': <class '_io.StringIO'>
2025-05-20 18:09:09,473 - passlib.utils.compat - DEBUG - loaded lazy attr 'BytesIO': <class '_io.BytesIO'>
2025-05-20 18:09:09,476 - passlib.registry - DEBUG - registered 'bcrypt' handler: <class 'passlib.handlers.bcrypt.bcrypt'>
2025-05-20 18:09:09,559 - uvicorn.error - INFO - Started server process [264855]
2025-05-20 18:09:09,559 - uvicorn.error - INFO - Waiting for application startup.
2025-05-20 18:09:09,577 - uvicorn.error - INFO - Application startup complete.
2025-05-20 18:09:11,283 - uvicorn.error - INFO - Shutting down
2025-05-20 18:09:11,383 - uvicorn.error - INFO - Waiting for application shutdown.
2025-05-20 18:09:11,386 - uvicorn.error - INFO - Application shutdown complete.
2025-05-20 18:09:11,387 - uvicorn.error - INFO - Finished server process [264855]
2025-05-20 18:09:11,940 - passlib.utils.compat - DEBUG - loaded lazy attr 'SafeConfigParser': <class 'configparser.ConfigParser'>
2025-05-20 18:09:11,941 - passlib.utils.compat - DEBUG - loaded lazy attr 'NativeStringIO': <class '_io.StringIO'>
2025-05-20 18:09:11,941 - passlib.utils.compat - DEBUG - loaded lazy attr 'BytesIO': <class '_io.BytesIO'>
2025-05-20 18:09:11,943 - passlib.registry - DEBUG - registered 'bcrypt' handler: <class 'passlib.handlers.bcrypt.bcrypt'>
2025-05-20 18:09:12,027 - uvicorn.error - INFO - Started server process [264902]
2025-05-20 18:09:12,028 - uvicorn.error - INFO - Waiting for application startup.
2025-05-20 18:09:12,044 - uvicorn.error - INFO - Application startup complete.
2025-05-20 18:09:22,222 - uvicorn.access - INFO - 127.0.0.1:48972 - "GET /api/v1/docs HTTP/1.1" 200
2025-05-20 18:09:22,291 - uvicorn.access - INFO - 127.0.0.1:48972 - "GET /api/v1/openapi.json HTTP/1.1" 200
2025-05-20 18:11:35,524 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:11:35,525 - python_multipart.multipart - DEBUG - Calling on_field_name with data[0:8]
2025-05-20 18:11:35,526 - python_multipart.multipart - DEBUG - Calling on_field_data with data[9:15]
2025-05-20 18:11:35,527 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:11:35,528 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:11:35,528 - python_multipart.multipart - DEBUG - Calling on_field_name with data[16:24]
2025-05-20 18:11:35,528 - python_multipart.multipart - DEBUG - Calling on_field_data with data[25:34]
2025-05-20 18:11:35,529 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:11:35,529 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:11:35,530 - python_multipart.multipart - DEBUG - Calling on_field_name with data[35:45]
2025-05-20 18:11:35,530 - python_multipart.multipart - DEBUG - Calling on_field_data with data[46:54]
2025-05-20 18:11:35,531 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:11:35,531 - python_multipart.multipart - DEBUG - Calling on_end with no data
2025-05-20 18:11:35,541 - passlib.handlers.bcrypt - WARNING - (trapped) error reading bcrypt version
Traceback (most recent call last):
  File "/home/radekzitek/Code/fshub-online/aiph-lambda/.venv/lib/python3.12/site-packages/passlib/handlers/bcrypt.py", line 620, in _load_backend_mixin
    version = _bcrypt.__about__.__version__
              ^^^^^^^^^^^^^^^^^
AttributeError: module 'bcrypt' has no attribute '__about__'
2025-05-20 18:11:35,542 - passlib.handlers.bcrypt - DEBUG - detected 'bcrypt' backend, version '<unknown>'
2025-05-20 18:11:35,542 - passlib.handlers.bcrypt - DEBUG - 'bcrypt' backend lacks $2$ support, enabling workaround
2025-05-20 18:11:35,741 - uvicorn.access - INFO - 127.0.0.1:56862 - "POST /api/v1/oauth/token HTTP/1.1" 401
2025-05-20 18:11:43,083 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:11:43,084 - python_multipart.multipart - DEBUG - Calling on_field_name with data[0:8]
2025-05-20 18:11:43,084 - python_multipart.multipart - DEBUG - Calling on_field_data with data[9:15]
2025-05-20 18:11:43,084 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:11:43,084 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:11:43,084 - python_multipart.multipart - DEBUG - Calling on_field_name with data[16:24]
2025-05-20 18:11:43,085 - python_multipart.multipart - DEBUG - Calling on_field_data with data[25:33]
2025-05-20 18:11:43,085 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:11:43,085 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:11:43,085 - python_multipart.multipart - DEBUG - Calling on_field_name with data[34:44]
2025-05-20 18:11:43,085 - python_multipart.multipart - DEBUG - Calling on_field_data with data[45:53]
2025-05-20 18:11:43,085 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:11:43,085 - python_multipart.multipart - DEBUG - Calling on_end with no data
2025-05-20 18:11:43,271 - uvicorn.access - INFO - 127.0.0.1:48990 - "POST /api/v1/oauth/token HTTP/1.1" 200
2025-05-20 18:11:43,278 - uvicorn.access - INFO - 127.0.0.1:48990 - "GET /api/v1/oauth/me HTTP/1.1" 200
2025-05-20 18:14:17,181 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:14:17,182 - python_multipart.multipart - DEBUG - Calling on_field_name with data[0:8]
2025-05-20 18:14:17,184 - python_multipart.multipart - DEBUG - Calling on_field_data with data[9:15]
2025-05-20 18:14:17,184 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:14:17,185 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:14:17,186 - python_multipart.multipart - DEBUG - Calling on_field_name with data[16:24]
2025-05-20 18:14:17,187 - python_multipart.multipart - DEBUG - Calling on_field_data with data[25:34]
2025-05-20 18:14:17,187 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:14:17,188 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:14:17,189 - python_multipart.multipart - DEBUG - Calling on_field_name with data[35:45]
2025-05-20 18:14:17,189 - python_multipart.multipart - DEBUG - Calling on_field_data with data[46:54]
2025-05-20 18:14:17,190 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:14:17,190 - python_multipart.multipart - DEBUG - Calling on_end with no data
2025-05-20 18:14:17,379 - uvicorn.access - INFO - 127.0.0.1:57212 - "POST /api/v1/oauth/token HTTP/1.1" 401
2025-05-20 18:15:19,944 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:15:19,945 - python_multipart.multipart - DEBUG - Calling on_field_name with data[0:8]
2025-05-20 18:15:19,945 - python_multipart.multipart - DEBUG - Calling on_field_data with data[9:15]
2025-05-20 18:15:19,945 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:15:19,946 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:15:19,946 - python_multipart.multipart - DEBUG - Calling on_field_name with data[16:24]
2025-05-20 18:15:19,946 - python_multipart.multipart - DEBUG - Calling on_field_data with data[25:33]
2025-05-20 18:15:19,946 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:15:19,946 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:15:19,947 - python_multipart.multipart - DEBUG - Calling on_field_name with data[34:44]
2025-05-20 18:15:19,947 - python_multipart.multipart - DEBUG - Calling on_field_data with data[45:53]
2025-05-20 18:15:19,947 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:15:19,947 - python_multipart.multipart - DEBUG - Calling on_end with no data
2025-05-20 18:15:20,147 - uvicorn.access - INFO - 127.0.0.1:56040 - "POST /api/v1/oauth/token HTTP/1.1" 200
2025-05-20 18:15:20,163 - uvicorn.access - INFO - 127.0.0.1:56040 - "GET /api/v1/oauth/me HTTP/1.1" 200
2025-05-20 18:15:30,718 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:15:30,719 - python_multipart.multipart - DEBUG - Calling on_field_name with data[0:8]
2025-05-20 18:15:30,720 - python_multipart.multipart - DEBUG - Calling on_field_data with data[9:15]
2025-05-20 18:15:30,721 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:15:30,722 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:15:30,723 - python_multipart.multipart - DEBUG - Calling on_field_name with data[16:24]
2025-05-20 18:15:30,723 - python_multipart.multipart - DEBUG - Calling on_field_data with data[25:26]
2025-05-20 18:15:30,724 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:15:30,724 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:15:30,725 - python_multipart.multipart - DEBUG - Calling on_field_name with data[27:37]
2025-05-20 18:15:30,725 - python_multipart.multipart - DEBUG - Calling on_field_data with data[38:46]
2025-05-20 18:15:30,726 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:15:30,726 - python_multipart.multipart - DEBUG - Calling on_end with no data
2025-05-20 18:15:30,920 - uvicorn.access - INFO - 127.0.0.1:34142 - "POST /api/v1/oauth/token HTTP/1.1" 401
2025-05-20 18:15:43,302 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:15:43,304 - python_multipart.multipart - DEBUG - Calling on_field_name with data[0:8]
2025-05-20 18:15:43,305 - python_multipart.multipart - DEBUG - Calling on_field_data with data[9:15]
2025-05-20 18:15:43,305 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:15:43,305 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:15:43,305 - python_multipart.multipart - DEBUG - Calling on_field_name with data[16:24]
2025-05-20 18:15:43,306 - python_multipart.multipart - DEBUG - Calling on_field_data with data[25:33]
2025-05-20 18:15:43,306 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:15:43,306 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:15:43,306 - python_multipart.multipart - DEBUG - Calling on_field_name with data[34:44]
2025-05-20 18:15:43,306 - python_multipart.multipart - DEBUG - Calling on_field_data with data[45:53]
2025-05-20 18:15:43,306 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:15:43,307 - python_multipart.multipart - DEBUG - Calling on_end with no data
2025-05-20 18:15:43,492 - uvicorn.access - INFO - 127.0.0.1:57684 - "POST /api/v1/oauth/token HTTP/1.1" 200
2025-05-20 18:15:43,499 - uvicorn.access - INFO - 127.0.0.1:57684 - "GET /api/v1/oauth/me HTTP/1.1" 200
2025-05-20 18:17:36,358 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:17:36,359 - python_multipart.multipart - DEBUG - Calling on_field_name with data[0:8]
2025-05-20 18:17:36,360 - python_multipart.multipart - DEBUG - Calling on_field_data with data[9:15]
2025-05-20 18:17:36,361 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:17:36,362 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:17:36,363 - python_multipart.multipart - DEBUG - Calling on_field_name with data[16:24]
2025-05-20 18:17:36,364 - python_multipart.multipart - DEBUG - Calling on_field_data with data[25:33]
2025-05-20 18:17:36,365 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:17:36,365 - python_multipart.multipart - DEBUG - Calling on_field_start with no data
2025-05-20 18:17:36,366 - python_multipart.multipart - DEBUG - Calling on_field_name with data[34:44]
2025-05-20 18:17:36,367 - python_multipart.multipart - DEBUG - Calling on_field_data with data[45:53]
2025-05-20 18:17:36,367 - python_multipart.multipart - DEBUG - Calling on_field_end with no data
2025-05-20 18:17:36,368 - python_multipart.multipart - DEBUG - Calling on_end with no data
